year,ID,start_V,end_V,LMI,duration_before_LMI,duration_after_LMI,intensity_range_1,intensity_range_2,total_intensity_range,start_P,end_P,LMP,type,start_lat,LMI_lat,end_lat
2004,WP172004,35.0,23.0,36.0,58.5,16.5,1.0,13.0,14.0,994.0,998.0,990.0,short,26.7,35.1,38.9
2005,WP172005,35.0,30.0,90.0,109.5,73.5,55.0,60.0,115.0,998.0,1006.0,955.0,medium,17.2,19.0,21.0
2007,WP172007,35.0,36.0,130.0,79.5,76.5,95.0,94.0,189.0,998.0,1001.0,925.0,medium,17.0,20.4,28.0
2008,WP172008,35.0,35.0,35.0,1.5,10.5,0.0,0.0,0.0,996.0,996.0,996.0,short,35.4,35.4,37.6
2009,WP172009,35.0,22.0,90.0,61.5,52.5,55.0,68.0,123.0,994.0,1001.0,960.0,medium,15.3,16.0,15.1
2011,WP172011,35.0,23.0,40.0,7.5,85.5,5.0,17.0,22.0,1000.0,1014.0,1000.0,short,21.8,22.7,33.4
2012,WP172012,35.0,45.0,155.0,61.5,88.5,120.0,110.0,230.0,1000.0,985.0,900.0,medium,10.8,17.2,37.5
2013,WP172013,35.0,22.0,135.0,52.5,100.5,100.0,113.0,213.0,996.0,999.0,910.0,medium,17.4,18.2,24.9
2014,WP172014,35.0,45.0,55.0,25.5,70.5,20.0,10.0,30.0,992.0,985.0,985.0,short,20.4,23.3,35.0
2015,WP172015,35.0,60.0,140.0,109.5,130.5,105.0,80.0,185.0,1002.0,965.0,925.0,long,14.8,19.7,34.6
2016,WP172016,35.0,30.0,35.0,1.5,22.5,0.0,5.0,5.0,996.0,1001.0,996.0,short,35.5,35.5,38.1
2017,WP172017,34.0,46.0,90.0,91.5,58.5,56.0,44.0,100.0,994.0,965.0,955.0,medium,19.7,27.2,43.5
2018,WP172018,35.0,30.0,85.0,100.5,70.5,50.0,55.0,105.0,997.0,992.0,970.0,medium,17.9,31.2,40.5
2019,WP172019,35.0,23.0,35.0,1.5,22.5,0.0,12.0,12.0,1000.0,1001.0,1000.0,short,17.7,17.7,24.2
2020,WP172020,35.0,25.0,40.0,7.5,37.5,5.0,15.0,20.0,1002.0,1002.0,994.0,short,14.5,14.7,14.2
2021,WP172021,35.0,25.0,35.0,1.5,43.5,0.0,10.0,10.0,1008.0,1008.0,1008.0,short,27.8,27.8,36.3
2022,WP172022,35.0,29.0,35.0,1.5,22.5,0.0,6.0,6.0,1000.0,1005.0,1000.0,short,30.8,30.8,33.6
1982,WP181982,35.0,30.0,90.0,151.5,103.5,55.0,60.0,115.0,996.0,1008.0,950.0,long,14.1,16.7,23.0
1983,WP181983,35.0,95.0,145.0,97.5,64.5,110.0,50.0,160.0,1004.0,948.0,895.0,medium,9.5,18.4,29.5
1984,WP181984,34.0,29.0,55.0,88.5,43.5,21.0,26.0,47.0,999.0,1000.0,992.0,medium,22.0,32.4,40.0
1985,WP181985,35.0,17.0,50.0,13.5,64.5,15.0,33.0,48.0,996.0,1011.0,990.0,short,18.9,20.0,24.4
1986,WP181986,40.0,25.0,45.0,13.5,61.5,5.0,20.0,25.0,998.0,1008.0,996.0,short,15.4,16.1,18.2
1988,WP181988,35.0,29.0,55.0,19.5,79.5,20.0,26.0,46.0,996.0,1000.0,990.0,short,18.3,18.7,30.0
1989,WP181989,35.0,15.0,35.0,1.5,67.5,0.0,20.0,20.0,1000.0,1004.0,996.0,short,21.5,21.5,24.6
1990,WP181990,35.0,20.0,45.0,13.5,13.5,10.0,25.0,35.0,995.0,1002.0,990.0,short,26.1,27.1,28.1
1991,WP181991,35.0,23.0,55.0,37.5,49.5,20.0,32.0,52.0,1000.0,1004.0,985.0,short,20.4,22.6,27.8
1992,WP181992,35.0,40.0,110.0,103.5,94.5,75.0,70.0,145.0,996.0,983.0,940.0,medium,20.4,26.3,39.7
1993,WP181993,35.0,30.0,45.0,25.5,133.5,10.0,15.0,25.0,1002.0,1006.0,990.0,medium,11.9,14.2,18.0
1994,WP181994,35.0,30.0,80.0,109.5,94.5,45.0,50.0,95.0,1002.0,997.0,965.0,long,25.1,28.8,41.7
1995,WP181995,35.0,75.0,90.0,91.5,76.5,55.0,15.0,70.0,1000.0,983.0,960.0,medium,16.9,23.0,37.6
1996,WP181996,35.0,20.0,95.0,85.5,43.5,60.0,75.0,135.0,1004.0,1000.0,970.0,medium,17.7,18.2,20.8
1997,WP181997,35.0,25.0,110.0,145.5,91.5,75.0,85.0,160.0,1002.0,1002.0,950.0,long,14.1,19.8,29.1
1998,WP181998,35.0,63.0,155.0,79.5,106.5,120.0,92.0,212.0,1002.0,980.0,900.0,medium,10.7,16.0,38.6
2000,WP182000,35.0,23.0,140.0,73.5,88.5,105.0,117.0,222.0,1002.0,1000.0,920.0,medium,12.5,20.3,31.7
2001,WP182001,35.0,21.0,45.0,13.5,280.5,10.0,24.0,34.0,992.0,1002.0,990.0,long,20.3,21.1,18.8
2002,WP182002,35.0,20.0,35.0,1.5,55.5,0.0,15.0,15.0,997.0,1004.0,997.0,short,13.0,13.0,15.0
2004,WP182004,35.0,48.0,65.0,43.5,55.5,30.0,17.0,47.0,992.0,985.0,970.0,short,18.8,28.5,41.6
2005,WP182005,35.0,42.0,100.0,61.5,70.5,65.0,58.0,123.0,996.0,986.0,950.0,medium,22.4,28.4,38.4
2006,WP182006,35.0,21.0,125.0,37.5,118.5,90.0,104.0,194.0,1000.0,1001.0,940.0,medium,11.8,13.2,15.7
2007,WP182007,35.0,25.0,40.0,19.5,34.5,5.0,15.0,20.0,994.0,1005.0,994.0,short,25.8,28.4,33.9
2008,WP182008,35.0,25.0,125.0,103.5,40.5,90.0,100.0,190.0,1004.0,997.0,935.0,medium,14.1,20.6,22.4
2011,WP182011,35.0,61.0,115.0,115.5,34.5,80.0,54.0,134.0,990.0,975.0,940.0,medium,26.1,30.3,41.8
2012,WP182012,35.0,35.0,140.0,97.5,160.5,105.0,105.0,210.0,1002.0,991.0,905.0,long,13.4,15.2,45.1
2014,WP182014,35.0,63.0,135.0,121.5,52.5,100.0,72.0,172.0,1000.0,970.0,935.0,medium,12.7,25.5,36.1
2015,WP182015,35.0,40.0,60.0,25.5,22.5,25.0,20.0,45.0,1000.0,996.0,985.0,short,23.9,29.2,35.8
2016,WP182016,35.0,45.0,115.0,109.5,94.5,80.0,70.0,150.0,1008.0,992.0,930.0,long,12.9,22.1,34.8
2017,WP182017,34.0,22.0,45.0,55.5,28.5,11.0,23.0,34.0,998.0,1004.0,990.0,short,19.7,21.9,23.5
2018,WP182018,35.0,38.0,45.0,109.5,64.5,10.0,7.0,17.0,994.0,1001.0,990.0,medium,19.2,27.7,38.1
2019,WP182019,35.0,48.0,65.0,46.5,40.5,30.0,17.0,47.0,993.0,990.0,970.0,short,22.7,27.4,36.7
2020,WP182020,35.0,28.0,50.0,31.5,22.5,15.0,22.0,37.0,998.0,999.0,990.0,short,17.8,19.1,19.9
2021,WP182021,35.0,23.0,65.0,52.5,127.5,30.0,42.0,72.0,1004.0,1002.0,992.0,medium,10.0,13.5,16.0
2022,WP182022,35.0,25.0,145.0,61.5,109.5,110.0,120.0,230.0,1002.0,1000.0,940.0,medium,17.9,15.2,16.0
2024,WP182024,35.0,29.0,35.0,1.5,64.5,0.0,6.0,6.0,998.0,1007.0,998.0,short,28.3,28.3,30.1
1982,WP191982,35.0,63.0,90.0,85.5,76.5,55.0,27.0,82.0,1000.0,973.0,955.0,medium,12.7,22.5,34.7
1983,WP191983,35.0,23.0,50.0,19.5,61.5,15.0,27.0,42.0,1006.0,1008.0,994.0,short,17.3,18.8,29.5
1984,WP191984,35.0,50.0,70.0,31.5,34.5,35.0,20.0,55.0,994.0,989.0,980.0,short,22.0,29.4,38.3
1985,WP191985,35.0,25.0,70.0,31.5,67.5,35.0,45.0,80.0,994.0,1008.0,985.0,short,19.1,18.8,17.3
1986,WP191986,45.0,29.0,80.0,85.5,139.5,35.0,51.0,86.0,992.0,1012.0,965.0,long,10.8,17.8,22.0
1987,WP191987,35.0,20.0,40.0,7.5,85.5,5.0,20.0,25.0,1002.0,1006.0,992.0,short,23.7,25.1,34.5
1988,WP191988,35.0,21.0,45.0,13.5,40.5,10.0,24.0,34.0,992.0,1006.0,990.0,short,15.5,17.8,23.1
1990,WP191990,35.0,25.0,90.0,133.5,85.5,55.0,65.0,120.0,1002.0,1004.0,965.0,long,19.7,16.1,19.7
1991,WP191991,35.0,60.0,90.0,49.5,34.5,55.0,30.0,85.0,1000.0,992.0,955.0,short,19.1,26.8,37.0
1992,WP191992,35.0,40.0,65.0,73.5,67.5,30.0,25.0,55.0,1000.0,994.0,985.0,medium,15.5,21.1,36.0
1993,WP191993,35.0,43.0,130.0,73.5,52.5,95.0,87.0,182.0,998.0,985.0,925.0,medium,21.2,26.0,40.2
1994,WP191994,35.0,21.0,130.0,109.5,100.5,95.0,109.0,204.0,996.0,1006.0,925.0,long,18.3,22.2,33.4
1995,WP191995,35.0,65.0,130.0,133.5,61.5,95.0,65.0,160.0,998.0,998.0,940.0,medium,14.1,20.8,39.8
1996,WP191996,35.0,45.0,115.0,67.5,220.5,80.0,70.0,150.0,1004.0,992.0,955.0,long,22.8,24.7,42.5
1997,WP191997,35.0,63.0,135.0,85.5,82.5,100.0,72.0,172.0,1002.0,980.0,940.0,medium,13.1,23.9,41.2
1999,WP191999,48.0,20.0,70.0,10.5,103.5,22.0,50.0,72.0,1006.0,1008.0,994.0,medium,25.9,26.3,30.8
2000,WP192000,35.0,25.0,45.0,13.5,43.5,10.0,20.0,30.0,985.0,1000.0,985.0,short,15.1,15.5,16.4
2001,WP192001,35.0,34.0,105.0,85.5,118.5,70.0,71.0,141.0,1000.0,992.0,945.0,long,18.6,27.2,43.3
2002,WP192002,35.0,54.0,135.0,100.5,124.5,100.0,81.0,181.0,1001.0,970.0,940.0,long,10.2,23.9,43.2
2004,WP192004,35.0,63.0,155.0,94.5,190.5,120.0,92.0,212.0,1001.0,975.0,910.0,long,12.6,15.2,38.7
2005,WP192005,35.0,20.0,125.0,55.5,127.5,90.0,105.0,195.0,996.0,1004.0,930.0,medium,20.0,22.5,27.1
2006,WP192006,34.0,25.0,35.0,19.5,61.5,1.0,10.0,11.0,992.0,982.0,980.0,short,15.3,18.2,29.9
2007,WP192007,35.0,83.0,115.0,43.5,22.5,80.0,32.0,112.0,1002.0,970.0,945.0,short,19.1,26.0,33.2
2008,WP192008,35.0,38.0,140.0,82.5,82.5,105.0,102.0,207.0,1004.0,996.0,905.0,medium,11.6,20.7,29.8
2009,WP192009,35.0,28.0,135.0,61.5,328.5,100.0,107.0,207.0,1000.0,999.0,930.0,long,9.2,11.8,20.5
2011,WP192011,35.0,58.0,90.0,55.5,46.5,55.0,32.0,87.0,1000.0,985.0,970.0,medium,23.0,31.7,41.4
2012,WP192012,35.0,30.0,55.0,55.5,70.5,20.0,25.0,45.0,998.0,998.0,985.0,medium,21.1,30.4,40.1
2013,WP192013,35.0,53.0,90.0,91.5,46.5,55.0,37.0,92.0,996.0,978.0,965.0,medium,19.8,28.4,38.5
2014,WP192014,35.0,36.0,155.0,115.5,148.5,120.0,119.0,239.0,1004.0,980.0,900.0,long,8.1,17.7,37.9
2015,WP192015,35.0,25.0,35.0,1.5,31.5,0.0,10.0,10.0,998.0,1002.0,998.0,short,15.0,15.0,14.3
2018,WP192018,35.0,30.0,65.0,37.5,70.5,30.0,35.0,65.0,1004.0,1006.0,994.0,medium,18.5,23.5,35.3
2019,WP192019,35.0,45.0,90.0,73.5,61.5,55.0,45.0,100.0,1006.0,992.0,965.0,medium,14.2,24.6,37.6
2020,WP192020,35.0,23.0,75.0,73.5,70.5,40.0,52.0,92.0,1000.0,1007.0,975.0,medium,15.5,17.7,17.8
2021,WP192021,35.0,25.0,155.0,103.5,178.5,120.0,130.0,250.0,1002.0,1000.0,905.0,long,14.7,19.5,34.5
2022,WP192022,35.0,68.0,75.0,70.5,10.5,40.0,7.0,47.0,997.0,963.0,963.0,short,23.6,38.7,43.0
2024,WP192024,35.0,60.0,70.0,121.5,16.5,35.0,10.0,45.0,1004.0,988.0,980.0,medium,16.8,37.0,43.5
1982,WP201982,35.0,34.0,110.0,61.5,148.5,75.0,76.0,151.0,996.0,991.0,940.0,long,17.8,20.6,36.3
1983,WP201983,35.0,30.0,125.0,139.5,85.5,90.0,95.0,185.0,1000.0,1008.0,930.0,long,12.0,17.0,14.2
1984,WP201984,35.0,38.0,80.0,37.5,46.5,45.0,42.0,87.0,1002.0,1000.0,975.0,short,19.7,23.9,39.7
1985,WP201985,35.0,39.0,90.0,67.5,52.5,55.0,51.0,106.0,996.0,991.0,955.0,medium,16.0,20.6,34.6
1986,WP201986,34.0,68.0,110.0,40.5,64.5,76.0,42.0,118.0,992.0,983.0,930.0,medium,15.4,19.4,29.5
1987,WP201987,35.0,48.0,95.0,127.5,40.5,60.0,47.0,107.0,1000.0,986.0,955.0,medium,13.4,26.6,38.1
1988,WP201988,35.0,38.0,140.0,79.5,106.5,105.0,102.0,207.0,1000.0,978.0,915.0,medium,12.3,20.0,34.2
1989,WP201989,35.0,40.0,50.0,49.5,34.5,15.0,10.0,25.0,998.0,983.0,975.0,short,25.3,33.3,44.4
1990,WP201990,35.0,53.0,145.0,91.5,70.5,110.0,92.0,202.0,996.0,988.0,890.0,medium,15.7,25.6,39.5
1991,WP201991,35.0,58.0,58.0,106.5,1.5,23.0,0.0,23.0,1000.0,985.0,980.0,medium,17.9,37.1,37.1
1992,WP201992,35.0,40.0,55.0,31.5,34.5,20.0,15.0,35.0,1002.0,990.0,990.0,short,19.2,26.0,37.1
1993,WP201993,35.0,33.0,55.0,55.5,10.5,20.0,22.0,42.0,998.0,1000.0,985.0,short,21.5,32.8,35.2
1994,WP201994,35.0,19.0,105.0,193.5,73.5,70.0,86.0,156.0,1004.0,1000.0,955.0,long,23.9,24.1,38.1
1995,WP201995,35.0,15.0,95.0,49.5,97.5,60.0,80.0,140.0,998.0,1010.0,985.0,medium,9.9,13.7,25.1
1996,WP201996,35.0,55.0,65.0,43.5,31.5,30.0,10.0,40.0,1002.0,1004.0,996.0,short,29.6,34.1,43.5
1997,WP201997,35.0,25.0,45.0,13.5,31.5,10.0,20.0,30.0,998.0,1004.0,992.0,short,17.6,19.7,26.2
1998,WP201998,35.0,38.0,135.0,127.5,166.5,100.0,97.0,197.0,998.0,1001.0,940.0,long,11.9,12.2,23.9
1999,WP201999,35.0,19.0,40.0,7.5,103.5,5.0,21.0,26.0,1000.0,1006.0,996.0,medium,19.6,20.3,36.3
2000,WP202000,35.0,33.0,75.0,85.5,52.5,40.0,42.0,82.0,992.0,990.0,965.0,medium,20.5,28.6,42.7
2001,WP202001,35.0,23.0,100.0,115.5,226.5,65.0,77.0,142.0,992.0,1007.0,960.0,long,26.1,26.4,22.9
2002,WP202002,35.0,29.0,55.0,31.5,19.5,20.0,26.0,46.0,985.0,1000.0,985.0,short,16.4,19.9,25.0
2003,WP202003,35.0,70.0,125.0,61.5,112.5,90.0,55.0,145.0,996.0,983.0,940.0,medium,15.4,16.9,33.2
2004,WP202004,35.0,23.0,90.0,115.5,151.5,55.0,67.0,122.0,996.0,1002.0,955.0,long,14.0,25.5,21.0
2007,WP202007,35.0,49.0,54.0,22.5,7.5,19.0,5.0,24.0,990.0,980.0,975.0,short,23.9,31.2,34.5
2008,WP202008,35.0,25.0,55.0,16.5,25.5,20.0,30.0,50.0,992.0,1004.0,990.0,short,16.5,17.4,19.5
2009,WP202009,35.0,50.0,150.0,109.5,94.5,115.0,100.0,215.0,998.0,975.0,910.0,long,10.9,17.0,37.2
2011,WP202011,35.0,20.0,115.0,73.5,97.5,80.0,95.0,175.0,1004.0,1004.0,950.0,medium,13.7,16.2,21.3
2012,WP202012,35.0,45.0,45.0,19.5,40.5,10.0,0.0,10.0,996.0,985.0,985.0,short,18.9,20.9,32.4
2013,WP202013,35.0,35.0,100.0,49.5,43.5,65.0,65.0,130.0,1000.0,1006.0,965.0,short,16.8,16.7,17.9
2014,WP202014,35.0,54.0,155.0,55.5,94.5,120.0,101.0,221.0,998.0,980.0,910.0,medium,12.8,17.8,33.2
2015,WP202015,35.0,40.0,100.0,55.5,76.5,65.0,60.0,125.0,1002.0,992.0,945.0,medium,18.1,22.2,34.6
2016,WP202016,35.0,22.0,120.0,82.5,61.5,85.0,98.0,183.0,998.0,1004.0,945.0,medium,16.4,22.7,27.2
2017,WP202017,35.0,55.0,120.0,103.5,82.5,85.0,65.0,150.0,996.0,975.0,935.0,medium,15.5,26.5,33.2
2018,WP202018,35.0,23.0,60.0,91.5,34.5,25.0,37.0,62.0,992.0,996.0,985.0,medium,20.6,20.0,20.0
2019,WP202019,35.0,60.0,160.0,43.5,130.5,125.0,100.0,225.0,1000.0,975.0,915.0,medium,15.1,16.1,39.2
2021,WP202021,35.0,70.0,140.0,61.5,136.5,105.0,70.0,175.0,1002.0,968.0,920.0,medium,13.7,18.6,36.4
2022,WP202022,35.0,54.0,90.0,22.5,55.5,55.0,36.0,91.0,1000.0,992.0,975.0,short,23.0,26.2,34.8
2024,WP202024,35.0,33.0,135.0,67.5,70.5,100.0,102.0,202.0,998.0,995.0,920.0,medium,18.8,20.6,22.7
1982,WP211982,35.0,29.0,50.0,31.5,52.5,15.0,21.0,36.0,1004.0,991.0,990.0,short,24.7,27.9,37.7
1983,WP211983,40.0,20.0,70.0,37.5,109.5,30.0,50.0,80.0,996.0,1008.0,970.0,medium,9.0,7.3,12.0
1984,WP211984,35.0,25.0,35.0,1.5,67.5,0.0,10.0,10.0,1000.0,1004.0,996.0,short,13.6,13.6,26.0
1985,WP211985,35.0,23.0,150.0,79.5,145.5,115.0,127.0,242.0,1000.0,1012.0,895.0,long,11.0,14.6,19.0
1986,WP211986,34.0,15.0,55.0,16.5,109.5,21.0,40.0,61.0,992.0,1006.0,985.0,medium,11.4,12.3,16.6
1987,WP211987,35.0,28.0,140.0,97.5,196.5,105.0,112.0,217.0,1004.0,1011.0,920.0,long,13.0,17.3,22.2
1988,WP211988,35.0,23.0,90.0,73.5,100.5,55.0,67.0,122.0,996.0,1008.0,965.0,medium,19.1,23.5,29.1
1990,WP211990,35.0,55.0,80.0,67.5,88.5,45.0,25.0,70.0,1000.0,1000.0,950.0,medium,17.9,24.7,35.2
1991,WP211991,35.0,63.0,130.0,163.5,136.5,95.0,67.0,162.0,1004.0,970.0,925.0,long,14.4,16.3,45.5
1992,WP211992,35.0,45.0,95.0,133.5,106.5,60.0,50.0,110.0,1000.0,989.0,945.0,long,15.2,24.0,41.8
1993,WP211993,35.0,20.0,110.0,85.5,49.5,75.0,90.0,165.0,1006.0,1006.0,945.0,medium,19.5,22.1,25.0
1994,WP211994,35.0,10.0,60.0,37.5,55.5,25.0,50.0,75.0,1000.0,1002.0,990.0,short,18.4,20.3,21.3
1997,WP211997,35.0,60.0,95.0,61.5,118.5,60.0,35.0,95.0,1000.0,976.0,945.0,medium,13.6,20.2,40.3
1998,WP211998,35.0,40.0,50.0,31.5,19.5,15.0,10.0,25.0,994.0,1004.0,994.0,short,9.6,11.1,10.8
1999,WP211999,35.0,20.0,70.0,61.5,49.5,35.0,50.0,85.0,994.0,1004.0,980.0,medium,18.3,21.8,24.3
2000,WP212000,35.0,19.0,55.0,67.5,55.5,20.0,36.0,56.0,992.0,1004.0,985.0,medium,19.8,21.6,29.8
2001,WP212001,35.0,68.0,75.0,73.5,16.5,40.0,7.0,47.0,1004.0,989.0,975.0,short,24.3,36.1,41.4
2002,WP212002,38.0,23.0,115.0,82.5,154.5,77.0,92.0,169.0,1003.0,1000.0,950.0,long,16.0,22.5,41.9
2003,WP212003,35.0,50.0,130.0,85.5,166.5,95.0,80.0,175.0,994.0,982.0,930.0,long,21.1,30.8,31.7
2005,WP212005,35.0,23.0,115.0,133.5,79.5,80.0,92.0,172.0,990.0,1012.0,930.0,long,21.8,24.6,31.7
2006,WP212006,35.0,45.0,90.0,85.5,70.5,55.0,45.0,100.0,1000.0,975.0,955.0,medium,17.1,23.8,34.7
2007,WP212007,35.0,23.0,75.0,67.5,88.5,40.0,52.0,92.0,1000.0,1005.0,970.0,medium,17.9,18.6,11.5
2008,WP212008,35.0,23.0,40.0,7.5,118.5,5.0,17.0,22.0,1004.0,1002.0,996.0,medium,9.0,9.9,21.6
2009,WP212009,35.0,36.0,55.0,31.5,58.5,20.0,19.0,39.0,998.0,997.0,992.0,short,21.4,22.9,33.3
2011,WP212011,35.0,23.0,35.0,1.5,40.5,0.0,12.0,12.0,996.0,1000.0,996.0,short,17.0,17.0,16.5
2012,WP212012,35.0,15.0,55.0,31.5,109.5,20.0,40.0,60.0,1002.0,1006.0,990.0,medium,16.9,15.4,12.9
2013,WP212013,35.0,35.0,40.0,25.5,34.5,5.0,5.0,10.0,998.0,991.0,991.0,short,27.2,30.1,38.7
2014,WP212014,35.0,25.0,55.0,25.5,31.5,20.0,30.0,50.0,1000.0,1002.0,990.0,short,11.0,12.8,13.5
2015,WP212015,35.0,38.0,130.0,121.5,46.5,95.0,92.0,187.0,1000.0,1005.0,925.0,medium,17.4,23.0,26.8
2016,WP212016,35.0,63.0,150.0,97.5,46.5,115.0,87.0,202.0,1000.0,985.0,905.0,medium,13.9,24.9,35.2
2017,WP212017,35.0,25.0,95.0,61.5,31.5,60.0,70.0,130.0,998.0,1004.0,955.0,short,14.5,17.7,19.5
2018,WP212018,35.0,29.0,50.0,31.5,76.5,15.0,21.0,36.0,992.0,995.0,985.0,medium,29.1,30.5,37.7
2019,WP212019,35.0,43.0,95.0,61.5,40.5,60.0,52.0,112.0,1002.0,994.0,970.0,medium,19.1,22.6,30.8
2020,WP212020,35.0,25.0,105.0,67.5,49.5,70.0,80.0,150.0,998.0,1002.0,940.0,medium,13.3,13.5,15.4
2021,WP212021,35.0,25.0,35.0,1.5,61.5,0.0,10.0,10.0,1000.0,1004.0,1000.0,short,15.3,15.3,16.1
2022,WP212022,35.0,25.0,40.0,13.5,82.5,5.0,15.0,20.0,1004.0,1008.0,990.0,short,16.8,21.2,28.0
2024,WP212024,35.0,38.0,45.0,13.5,88.5,10.0,7.0,17.0,1004.0,984.0,984.0,medium,19.7,21.9,40.7
1983,WP221983_2,43.0,20.0,60.0,10.5,55.5,17.0,40.0,57.0,1000.0,1007.0,992.0,short,17.1,17.8,17.6
1984,WP221984,35.0,19.0,40.0,7.5,70.5,5.0,21.0,26.0,996.0,1009.0,996.0,short,12.3,12.4,16.3
1985,WP221985,34.0,23.0,100.0,76.5,55.5,66.0,77.0,143.0,1003.0,1004.0,960.0,medium,10.5,15.9,18.0
1986,WP221986,35.0,19.0,60.0,31.5,73.5,25.0,41.0,66.0,996.0,1008.0,985.0,medium,13.0,13.9,14.7
1987,WP221987,35.0,28.0,45.0,19.5,46.5,10.0,17.0,27.0,1004.0,1005.0,994.0,short,13.2,13.5,12.7
1988,WP221988,35.0,29.0,75.0,37.5,79.5,40.0,46.0,86.0,1002.0,1008.0,980.0,medium,15.6,16.3,22.5
1989,WP221989,35.0,28.0,125.0,115.5,52.5,90.0,97.0,187.0,992.0,996.0,950.0,medium,20.2,23.3,27.2
1990,WP221990,35.0,45.0,90.0,61.5,103.5,55.0,45.0,100.0,998.0,988.0,950.0,medium,15.8,22.1,34.7
1991,WP221991,35.0,17.0,110.0,139.5,265.5,75.0,93.0,168.0,998.0,1008.0,950.0,long,20.5,21.8,27.9
1992,WP221992,35.0,25.0,40.0,103.5,52.5,5.0,15.0,20.0,1004.0,1003.0,992.0,medium,9.9,24.3,27.6
1993,WP221993,35.0,20.0,65.0,37.5,49.5,30.0,45.0,75.0,1004.0,1006.0,980.0,short,18.1,20.9,23.5
1994,WP221994,35.0,38.0,75.0,73.5,106.5,40.0,37.0,77.0,1002.0,980.0,960.0,medium,21.0,28.2,43.6
1996,WP221996,35.0,30.0,35.0,1.5,103.5,0.0,5.0,5.0,1008.0,1008.0,1006.0,medium,22.8,22.8,32.5
1997,WP221997,35.0,20.0,75.0,37.5,67.5,40.0,55.0,95.0,1004.0,1010.0,980.0,medium,15.6,15.8,15.2
1998,WP221998,35.0,20.0,45.0,13.5,25.5,10.0,25.0,35.0,1000.0,1000.0,998.0,short,10.8,11.8,13.1
1999,WP221999,35.0,28.0,45.0,13.5,28.5,10.0,17.0,27.0,1000.0,1002.0,985.0,short,29.2,31.3,36.4
2000,WP222000,35.0,50.0,140.0,187.5,136.5,105.0,90.0,195.0,996.0,981.0,925.0,long,16.0,24.2,38.1
2001,WP222001,35.0,48.0,100.0,97.5,52.5,65.0,52.0,117.0,1004.0,987.0,945.0,medium,14.8,26.3,40.7
2002,WP222002,35.0,15.0,110.0,49.5,211.5,75.0,95.0,170.0,996.0,1008.0,950.0,long,18.3,23.7,29.4
2004,WP222004,35.0,58.0,125.0,91.5,172.5,90.0,67.0,157.0,1000.0,965.0,925.0,long,11.1,17.3,40.3
2005,WP222005,35.0,30.0,85.0,55.5,55.5,50.0,55.0,105.0,1000.0,1004.0,950.0,medium,12.6,14.7,19.6
2006,WP222006,35.0,15.0,140.0,55.5,223.5,105.0,125.0,230.0,1004.0,1006.0,920.0,long,12.6,16.3,11.7
2007,WP222007,35.0,29.0,35.0,1.5,31.5,0.0,6.0,6.0,1000.0,1004.0,996.0,short,21.2,21.2,28.2
2008,WP222008,35.0,25.0,35.0,1.5,22.5,0.0,10.0,10.0,1004.0,1004.0,1004.0,short,19.2,19.2,18.6
2009,WP222009,35.0,43.0,140.0,97.5,172.5,105.0,97.0,202.0,1004.0,980.0,930.0,long,11.5,18.5,28.2
2011,WP222011,35.0,25.0,130.0,79.5,100.5,95.0,105.0,200.0,1000.0,1006.0,935.0,medium,19.0,16.8,18.1
2012,WP222012,35.0,36.0,105.0,97.5,184.5,70.0,69.0,139.0,994.0,996.0,940.0,long,17.9,19.6,33.3
2013,WP222013,35.0,25.0,90.0,97.5,61.5,55.0,65.0,120.0,996.0,1002.0,960.0,medium,13.9,23.7,26.8
2014,WP222014,35.0,23.0,155.0,67.5,190.5,120.0,132.0,252.0,998.0,1007.0,905.0,long,4.9,9.8,11.4
2015,WP222015,35.0,35.0,115.0,46.5,28.5,80.0,80.0,160.0,996.0,996.0,950.0,short,16.6,20.9,24.4
2016,WP222016,35.0,25.0,55.0,31.5,169.5,20.0,30.0,50.0,998.0,1002.0,975.0,long,20.5,20.9,16.8
2018,WP222018,35.0,45.0,105.0,55.5,148.5,70.0,60.0,130.0,998.0,988.0,950.0,long,15.3,24.8,39.2
2019,WP222019,35.0,58.0,140.0,79.5,73.5,105.0,82.0,187.0,1003.0,991.0,935.0,medium,10.4,18.7,34.6
2020,WP222020,35.0,23.0,170.0,79.5,130.5,135.0,147.0,282.0,1008.0,1008.0,905.0,long,16.6,13.7,14.3
2021,WP222021,35.0,25.0,45.0,7.5,55.5,10.0,20.0,30.0,994.0,1004.0,994.0,short,18.5,19.0,20.2
2022,WP222022,35.0,25.0,35.0,1.5,13.5,0.0,10.0,10.0,998.0,1006.0,998.0,short,15.2,15.2,15.5
2024,WP222024,35.0,25.0,65.0,97.5,85.5,30.0,40.0,70.0,994.0,1004.0,970.0,medium,13.6,17.0,16.7
1982,WP231982,35.0,90.0,140.0,70.5,94.5,105.0,50.0,155.0,997.0,963.0,895.0,medium,12.2,16.2,34.1
1983,WP231983,34.0,30.0,55.0,22.5,37.5,21.0,25.0,46.0,1003.0,1010.0,996.0,short,15.5,17.9,15.6
1984,WP231984,35.0,105.0,120.0,61.5,28.5,85.0,15.0,100.0,994.0,973.0,935.0,short,13.1,24.8,30.7
1985,WP231985,35.0,23.0,50.0,49.5,58.5,15.0,27.0,42.0,1004.0,1006.0,996.0,medium,10.1,9.3,7.4
