YEAR,USA_ATCF_ID,DELV
2007,WP012007,-10.0
2007,WP012007,-10.0
2007,WP012007,-10.0
2007,WP012007,-10.0
2007,WP012007,-15.0
2007,WP012007,-20.0
2007,WP012007,-12.0
2007,WP012007,-5.0
2007,WP012007,-5.0
2007,WP012007,-5.0
2007,WP012007,-3.0
2007,WP012007,0.0
2007,WP012007,-2.0
2007,WP012007,-5.0
2007,WP012007,1.0
2008,WP012008,-5.0
2008,WP012008,-5.0
2008,WP012008,-5.0
2008,WP012008,-5.0
2008,WP012008,-5.0
2008,WP012008,-3.0
2008,WP012008,0.0
2008,WP012008,0.0
2008,WP012008,0.0
2008,WP012008,0.0
2008,WP012008,0.0
2008,WP012008,0.0
2008,WP012008,0.0
2008,WP012008,-2.0
2009,WP012009,0.0
2009,WP012009,-2.0
2009,WP012009,-5.0
2009,WP012009,-5.0
2009,WP012009,-5.0
2009,WP012009,-3.0
2009,WP012009,0.0
2009,WP012009,0.0
2009,WP012009,0.0
2009,WP012009,-2.0
2009,WP012009,-5.0
2009,WP012009,-10.0
2009,WP012009,-15.0
2009,WP012009,-18.0
2009,WP012009,-20.0
2009,WP012009,-15.0
2009,WP012009,-10.0
2009,WP012009,-10.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,-2.0
2013,WP012013,-5.0
2013,WP012013,-5.0
2013,WP012013,-5.0
2013,WP012013,-3.0
2013,WP012013,0.0
2013,WP012013,-2.0
2013,WP012013,-5.0
2013,WP012013,1.0
2013,WP012013,4.0
2013,WP012013,0.0
2013,WP012013,0.0
2013,WP012013,-2.0
2013,WP012013,-4.0
2013,WP012013,-2.0
2013,WP012013,0.0
2013,WP012013,-3.0
2013,WP012013,-6.0
2015,WP012015,-5.0
2015,WP012015,-8.0
2015,WP012015,-10.0
2015,WP012015,-7.0
2015,WP012015,-5.0
2015,WP012015,-8.0
2015,WP012015,-10.0
2015,WP012015,-7.0
2015,WP012015,-5.0
2015,WP012015,-5.0
2015,WP012015,-5.0
2015,WP012015,-3.0
2015,WP012015,0.0
2015,WP012015,0.0
2015,WP012015,0.0
2015,WP012015,-2.0
2015,WP012015,-5.0
2015,WP012015,-5.0
2015,WP012015,-5.0
2015,WP012015,-5.0
2015,WP012015,-5.0
2015,WP012015,-3.0
2015,WP012015,0.0
2018,WP012018,0.0
2018,WP012018,-2.0
2018,WP012018,-5.0
2018,WP012018,-3.0
2018,WP012018,0.0
2018,WP012018,-2.0
2018,WP012018,-5.0
2018,WP012018,-5.0
2020,WP012020,-5.0
2020,WP012020,0.0
2020,WP012020,5.0
2020,WP012020,-5.0
2020,WP012020,-15.0
2020,WP012020,-18.0
2020,WP012020,-20.0
2020,WP012020,-10.0
2020,WP012020,0.0
2020,WP012020,-2.0
2020,WP012020,-5.0
2020,WP012020,-5.0
2020,WP012020,-5.0
2020,WP012020,-10.0
2020,WP012020,-15.0
2020,WP012020,-8.0
2020,WP012020,0.0
2020,WP012020,-7.0
2020,WP012020,-15.0
2020,WP012020,-10.0
2020,WP012020,-5.0
2020,WP012020,-3.0
2020,WP012020,0.0
2020,WP012020,-2.0
2020,WP012020,-5.0
2020,WP012020,-3.0
2020,WP012020,0.0
2020,WP012020,10.0
2020,WP012020,10.0
2020,WP012020,0.0
2020,WP012020,0.0
2020,WP012020,0.0
2020,WP012020,0.0
2021,WP012021,0.0
2021,WP012021,-2.0
2021,WP012021,-5.0
2021,WP012021,-8.0
2021,WP012021,-10.0
2021,WP012021,-5.0
2021,WP012021,0.0
2021,WP012021,-2.0
2021,WP012021,-5.0
2021,WP012021,0.0
2021,WP012021,5.0
2021,WP012021,2.0
2021,WP012021,0.0
2021,WP012021,0.0
2021,WP012021,0.0
2021,WP012021,3.0
2021,WP012021,5.0
2021,WP012021,-3.0
2021,WP012021,-10.0
2021,WP012021,-5.0
