YEAR,USA_ATCF_ID,DELV
2015,EP052015,5.0
2015,EP052015,5.0
2015,EP052015,5.0
2015,EP052015,2.0
2015,EP052015,0.0
2015,EP052015,3.0
2015,EP052015,5.0
2015,EP052015,5.0
2015,EP052015,5.0
2015,EP052015,5.0
2015,EP052015,5.0
2015,EP052015,5.0
2015,EP052015,5.0
2015,EP052015,5.0
2015,EP052015,5.0
2015,EP052015,2.0
2015,EP052015,0.0
2015,EP052015,3.0
2015,EP052015,5.0
2015,EP052015,2.0
2015,EP052015,0.0
2015,EP052015,3.0
2015,EP052015,5.0
2015,EP052015,10.0
2015,EP052015,15.0
2015,EP052015,17.0
2015,EP052015,20.0
2016,EP052016,10.0
2016,EP052016,10.0
2016,EP052016,10.0
2016,EP052016,8.0
2016,EP052016,5.0
2016,EP052016,2.0
2016,EP052016,0.0
2016,EP052016,3.0
2016,EP052016,5.0
2016,EP052016,5.0
2016,EP052016,5.0
2016,EP052016,2.0
2016,EP052016,0.0
2016,EP052016,0.0
2016,EP052016,0.0
2016,EP052016,3.0
2016,EP052016,5.0
2016,EP052016,5.0
2016,EP052016,5.0
2016,EP052016,5.0
2016,EP052016,5.0
2016,EP052016,5.0
2016,EP052016,5.0
2016,EP052016,2.0
2016,EP052016,0.0
2016,EP052016,0.0
2016,EP052016,0.0
2016,EP052016,3.0
2016,EP052016,5.0
2016,EP052016,5.0
2016,EP052016,5.0
2016,EP052016,5.0
2016,EP052016,5.0
2017,EP052017,0.0
2017,EP052017,3.0
2017,EP052017,5.0
2017,EP052017,7.0
2017,EP052017,10.0
2017,EP052017,10.0
2017,EP052017,10.0
2017,EP052017,10.0
2017,EP052017,10.0
2017,EP052017,13.0
2017,EP052017,15.0
2017,EP052017,12.0
2017,EP052017,10.0
2017,EP052017,8.0
2017,EP052017,5.0
2018,EP052018,5.0
2019,EP052019,5.0
2020,EP052020,0.0
2020,EP052020,3.0
2020,EP052020,5.0
2020,EP052020,2.0
2020,EP052020,0.0
2020,EP052020,0.0
2020,EP052020,0.0
2020,EP052020,3.0
2020,EP052020,5.0
2020,EP052020,2.0
2020,EP052020,0.0
2020,EP052020,3.0
2020,EP052020,5.0
2020,EP052020,2.0
2020,EP052020,0.0
2020,EP052020,0.0
2020,EP052020,0.0
2020,EP052020,3.0
2020,EP052020,5.0
2020,EP052020,2.0
2020,EP052020,0.0
2020,EP052020,0.0
2020,EP052020,0.0
2020,EP052020,0.0
2020,EP052020,0.0
2020,EP052020,3.0
2020,EP052020,5.0
2021,EP052021,5.0
2021,EP052021,5.0
2021,EP052021,5.0
2021,EP052021,7.0
2021,EP052021,10.0
2021,EP052021,8.0
2021,EP052021,5.0
2021,EP052021,7.0
2021,EP052021,10.0
2021,EP052021,8.0
2021,EP052021,5.0
2021,EP052021,2.0
2021,EP052021,0.0
2021,EP052021,3.0
2021,EP052021,5.0
2022,EP052022,5.0
2022,EP052022,2.0
2022,EP052022,0.0
2022,EP052022,5.0
2022,EP052022,10.0
2022,EP052022,8.0
2022,EP052022,5.0
2022,EP052022,7.0
2022,EP052022,10.0
2022,EP052022,15.0
2022,EP052022,20.0
2022,EP052022,20.0
2022,EP052022,20.0
2022,EP052022,18.0
2022,EP052022,15.0
2023,EP052023,10.0
2023,EP052023,10.0
2023,EP052023,10.0
2023,EP052023,10.0
2023,EP052023,10.0
2023,EP052023,13.0
2023,EP052023,15.0
2023,EP052023,12.0
2023,EP052023,10.0
2023,EP052023,5.0
2023,EP052023,0.0
2023,EP052023,10.0
2023,EP052023,20.0
2023,EP052023,13.0
2023,EP052023,5.0
2023,EP052023,0.0
2023,EP052023,-5.0
2023,EP052023,-5.0
2023,EP052023,-5.0
2023,EP052023,5.0
2023,EP052023,15.0
2023,EP052023,5.0
2023,EP052023,-5.0
2023,EP052023,-8.0
2023,EP052023,-10.0
2023,EP052023,-7.0
2023,EP052023,-5.0
2023,EP052023,-8.0
2023,EP052023,-10.0
2023,EP052023,-5.0
2023,EP052023,0.0
2023,EP052023,3.0
2023,EP052023,5.0
2023,EP052023,12.0
2023,EP052023,20.0
2023,EP052023,18.0
2023,EP052023,15.0
2024,EP052024,0.0
2024,EP052024,3.0
2024,EP052024,5.0
2024,EP052024,5.0
2024,EP052024,5.0
2024,EP052024,2.0
2024,EP052024,0.0
2024,EP052024,5.0
2024,EP052024,10.0
2024,EP052024,5.0
2024,EP052024,0.0
2024,EP052024,0.0
2024,EP052024,0.0
2024,EP052024,0.0
2024,EP052024,0.0
2024,EP052024,3.0
2024,EP052024,5.0
1982,EP061982,5.0
1982,EP061982,5.0
1982,EP061982,5.0
1982,EP061982,7.0
1982,EP061982,10.0
1982,EP061982,8.0
1982,EP061982,5.0
1982,EP061982,5.0
1982,EP061982,5.0
1982,EP061982,2.0
1982,EP061982,0.0
1982,EP061982,3.0
1982,EP061982,5.0
1983,EP061983,15.0
1984,EP061984,8.0
1984,EP061984,5.0
1984,EP061984,5.0
1984,EP061984,5.0
1984,EP061984,5.0
1984,EP061984,5.0
1984,EP061984,7.0
1984,EP061984,10.0
1984,EP061984,10.0
1984,EP061984,10.0
1984,EP061984,8.0
1984,EP061984,5.0
1984,EP061984,2.0
1984,EP061984,0.0
1984,EP061984,5.0
1984,EP061984,10.0
1984,EP061984,8.0
1984,EP061984,5.0
1985,EP061985,0.0
1985,EP061985,3.0
